"size","sim","serie","p1","p2","p3"
100,56,"x11",0,0,0
100,56,"x12",29,27,23
100,56,"x13",22,21,17
100,56,"x14",25,21,17
100,57,"x1",15,3,0
100,57,"x2",29,5,2
100,57,"x3",3,2,1
100,57,"x4",28,17,2
100,57,"x5",29,5,3
100,57,"x6",27,22,9
100,57,"x7",29,26,6
100,57,"x8",17,1,0
100,57,"x9",25,17,9
100,57,"x10",29,25,17
100,57,"x11",24,23,20
100,57,"x12",27,19,18
100,57,"x13",23,22,8
100,57,"x14",22,0,0
100,58,"x1",28,3,2
100,58,"x2",2,0,0
100,58,"x3",28,27,26
100,58,"x4",13,9,0
100,58,"x5",28,23,19
100,58,"x6",28,25,20
100,58,"x7",28,20,1
100,58,"x8",29,27,21
100,58,"x9",26,11,7
100,58,"x10",28,23,13
100,58,"x11",11,0,0
100,58,"x12",25,1,0
100,58,"x13",19,18,4
100,58,"x14",18,17,3
100,59,"x1",29,27,0
100,59,"x2",20,3,2
100,59,"x3",27,2,1
100,59,"x4",29,28,20
100,59,"x5",25,23,22
100,59,"x6",19,16,15
100,59,"x7",21,18,9
100,59,"x8",29,9,2
100,59,"x9",14,12,3
100,59,"x10",28,13,12
100,59,"x11",23,0,0
100,59,"x12",29,22,17
100,59,"x13",22,17,3
100,59,"x14",21,16,7
100,60,"x1",24,21,1
100,60,"x2",29,24,1
100,60,"x3",10,3,2
100,60,"x4",28,21,1
100,60,"x5",9,6,3
100,60,"x6",2,0,0
100,60,"x7",20,0,0
100,60,"x8",28,26,25
100,60,"x9",28,22,21
100,60,"x10",25,23,19
100,60,"x11",0,0,0
100,60,"x12",20,19,12
100,60,"x13",29,28,18
100,60,"x14",28,27,22
100,61,"x1",23,3,2
100,61,"x2",19,14,5
100,61,"x3",28,23,15
100,61,"x4",27,11,1
100,61,"x5",25,7,4
100,61,"x6",16,11,3
100,61,"x7",26,0,0
100,61,"x8",23,1,0
100,61,"x9",27,21,20
100,61,"x10",27,19,17
100,61,"x11",26,15,0
100,61,"x12",29,26,14
100,61,"x13",25,3,1
100,61,"x14",24,2,0
100,62,"x1",23,16,12
100,62,"x2",29,27,25
100,62,"x3",21,15,2
100,62,"x4",27,26,18
100,62,"x5",24,16,9
100,62,"x6",29,20,3
100,62,"x7",19,1,0
100,62,"x8",2,1,0
100,62,"x9",28,23,12
100,62,"x10",23,16,12
100,62,"x11",25,11,0
100,62,"x12",28,25,15
100,62,"x13",27,25,24
100,62,"x14",27,24,18
100,63,"x1",28,19,17
100,63,"x2",27,13,9
100,63,"x3",28,23,18
100,63,"x4",22,21,19
100,63,"x5",18,12,10
100,63,"x6",24,1,0
100,63,"x7",0,0,0
100,63,"x8",26,24,21
100,63,"x9",22,10,6
100,63,"x10",22,9,7
100,63,"x11",29,26,19
100,63,"x12",29,26,2
100,63,"x13",29,27,17
100,63,"x14",28,26,16
100,64,"x1",29,25,2
100,64,"x2",27,19,2
100,64,"x3",3,2,1
100,64,"x4",3,0,0
100,64,"x5",22,0,0
100,64,"x6",29,15,10
100,64,"x7",27,25,23
100,64,"x8",17,2,1
100,64,"x9",22,13,10
100,64,"x10",23,22,21
100,64,"x11",25,18,4
100,64,"x12",29,16,12
100,64,"x13",26,24,20
100,64,"x14",29,19,12
100,65,"x1",28,23,0
100,65,"x2",29,27,26
100,65,"x3",20,15,3
100,65,"x4",27,16,9
100,65,"x5",29,27,20
100,65,"x6",27,25,2
100,65,"x7",29,3,2
100,65,"x8",27,12,7
100,65,"x9",25,10,1
100,65,"x10",26,24,17
100,65,"x11",23,0,0
100,65,"x12",24,23,1
100,65,"x13",24,20,13
100,65,"x14",5,0,0
100,66,"x1",25,23,15
100,66,"x2",29,27,25
100,66,"x3",19,3,2
100,66,"x4",29,28,27
100,66,"x5",29,28,27
100,66,"x6",23,17,1
100,66,"x7",11,2,0
100,66,"x8",23,19,14
100,66,"x9",21,20,11
100,66,"x10",27,16,14
100,66,"x11",27,15,11
100,66,"x12",25,23,22
100,66,"x13",22,18,14
100,66,"x14",21,20,2
100,67,"x1",28,18,16
100,67,"x2",13,4,2
100,67,"x3",24,20,13
100,67,"x4",21,13,0
100,67,"x5",8,3,1
100,67,"x6",25,22,10
100,67,"x7",7,4,1
100,67,"x8",17,10,9
100,67,"x9",22,7,5
100,67,"x10",24,23,22
100,67,"x11",23,0,0
100,67,"x12",29,28,26
100,67,"x13",29,27,6
100,67,"x14",29,28,26
100,68,"x1",27,25,21
100,68,"x2",23,17,5
100,68,"x3",24,8,2
100,68,"x4",29,27,25
100,68,"x5",10,4,3
100,68,"x6",28,27,22
100,68,"x7",22,19,0
100,68,"x8",9,1,0
100,68,"x9",28,25,12
100,68,"x10",28,17,12
100,68,"x11",28,23,20
100,68,"x12",28,24,20
100,68,"x13",24,3,2
100,68,"x14",23,2,1
100,69,"x1",27,24,1
100,69,"x2",27,2,0
100,69,"x3",2,1,0
100,69,"x4",25,3,0
100,69,"x5",27,20,3
100,69,"x6",28,20,3
100,69,"x7",17,0,0
100,69,"x8",25,2,1
100,69,"x9",21,12,11
100,69,"x10",25,22,15
100,69,"x11",23,14,0
100,69,"x12",27,1,0
100,69,"x13",29,3,2
100,69,"x14",28,2,1
100,70,"x1",23,3,2
100,70,"x2",5,2,0
100,70,"x3",18,3,2
100,70,"x4",29,19,0
100,70,"x5",26,24,6
100,70,"x6",28,27,22
100,70,"x7",25,20,1
100,70,"x8",25,21,1
100,70,"x9",28,18,12
100,70,"x10",27,26,23
100,70,"x11",0,0,0
100,70,"x12",26,20,1
100,70,"x13",27,20,3
100,70,"x14",26,19,17
100,71,"x1",12,4,3
100,71,"x2",27,25,2
100,71,"x3",11,3,2
100,71,"x4",29,26,24
100,71,"x5",4,3,0
100,71,"x6",4,3,0
100,71,"x7",21,0,0
100,71,"x8",27,18,13
100,71,"x9",21,19,12
100,71,"x10",23,14,12
100,71,"x11",23,11,9
